Date,Competition,Opponent,Player,#,Nation,Pos,Age,Min, Gls, Ast, PK, PKatt, Sh, SoT, CrdY, CrdR, Int,Match URL,Season, Touches, Tkl, Blocks,Expected xG,Expected npxG,Expected xAG,SCA,GCA,Passes Cmp,Passes Att,Passes Cmp%,Passes PrgP,Carries Carries,Carries PrgC,Take-Ons Att,Take-Ons Succ,Tackles Tkl,Tackles TklW,Tackles Def 3rd,Tackles Mid 3rd,Tackles Att 3rd,Challenges Tkl,Challenges Att,Challenges Tkl%,Challenges Lost,Blocks Blocks,Blocks Sh,Blocks Pass,Int,Tkl+Int,Clr,Err,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,xAG,xA,KP,3-Jan,PPA,CrsPA,PrgP,SCA SCA,SCA GCA, 1/3
12/7/24,La Liga,Girona,Brahim Díaz,21,ma MAR,LW,25-126,90,0,0,0,0,1,1,0,0,0,https://fbref.com/en/matches/6ebd56ef/Girona-Real-Madrid-December-7-2024-La-Liga,24_25,57,0,2,0.1,0.1,0,1,1,38,47,80.9,4,31,1,2,1,0,0,0,0,0,0,0,,0,2,0,2,0,0,0,0,38,47,80.9,503,136,25,29,86.2,12,12,100,0,3,0,0,0,0,0,,0,0,4,,,5
12/7/24,La Liga,Girona,Arda Güler,15,tr TUR,RW,19-286,88,1,0,0,0,1,1,0,0,0,https://fbref.com/en/matches/6ebd56ef/Girona-Real-Madrid-December-7-2024-La-Liga,24_25,66,2,1,0.1,0.1,0.1,4,0,51,57,89.5,0,44,2,2,2,2,1,1,0,1,1,3,33.3,2,1,0,1,0,2,2,0,51,57,89.5,778,136,30,31,96.8,12,14,85.7,5,6,83.3,0,0.1,0,2,,0,0,0,,,1
12/7/24,La Liga,Girona,Daniel Yáñez,42,es ESP,RW,17-254,2,0,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/6ebd56ef/Girona-Real-Madrid-December-7-2024-La-Liga,24_25,0,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,0,,0,0,0,0,,0,0,0,,,0
12/7/24,La Liga,Girona,Jude Bellingham,5,eng ENG,AM,21-161,60,1,1,0,0,1,1,0,0,0,https://fbref.com/en/matches/6ebd56ef/Girona-Real-Madrid-December-7-2024-La-Liga,24_25,47,1,2,0.1,0.1,0.2,5,2,31,37,83.8,5,22,1,1,1,1,0,0,1,0,1,1,100,0,2,0,2,0,1,3,0,31,37,83.8,449,100,17,17,100,8,10,80,2,4,50,1,0.2,0.2,3,,1,0,5,,,3
12/7/24,La Liga,Girona,Dani Ceballos,19,es ESP,DM,28-122,30,0,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/6ebd56ef/Girona-Real-Madrid-December-7-2024-La-Liga,24_25,32,0,0,0,0,0,0,0,30,31,96.8,2,25,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,1,30,31,96.8,415,111,18,18,100,10,11,90.9,1,1,100,0,0,0,0,,1,0,2,,,7
12/7/24,La Liga,Girona,Luka Modrić,10,hr CRO,"DM,AM",39-089,90,0,1,0,0,0,0,0,0,1,https://fbref.com/en/matches/6ebd56ef/Girona-Real-Madrid-December-7-2024-La-Liga,24_25,120,1,0,0,0,0.6,5,2,103,114,90.4,11,80,3,0,0,1,1,0,1,0,1,2,50,1,0,0,0,1,2,2,0,103,114,90.4,1827,591,53,54,98.1,38,41,92.7,11,15,73.3,1,0.6,0.4,4,,2,0,11,,,14
12/7/24,La Liga,Girona,Federico Valverde,8,uy URU,DM,26-138,80,0,0,0,0,0,0,0,0,3,https://fbref.com/en/matches/6ebd56ef/Girona-Real-Madrid-December-7-2024-La-Liga,24_25,69,2,0,0,0,0,2,1,57,59,96.6,4,32,1,0,0,2,1,0,2,0,0,0,,0,0,0,0,3,5,2,0,57,59,96.6,841,229,35,37,94.6,17,17,100,3,3,100,0,0,0,0,,0,0,4,,,2
12/7/24,La Liga,Girona,Raúl Asencio,35,es ESP,"CB,DM",21-298,10,0,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/6ebd56ef/Girona-Real-Madrid-December-7-2024-La-Liga,24_25,7,0,0,0,0,0,0,0,6,6,100,0,6,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,6,6,100,95,43,3,3,100,3,3,100,0,0,,0,0,0,0,,0,0,0,,,0
12/7/24,La Liga,Girona,Ferland Mendy,23,fr FRA,LB,29-182,80,0,0,0,0,0,0,0,0,1,https://fbref.com/en/matches/6ebd56ef/Girona-Real-Madrid-December-7-2024-La-Liga,24_25,53,0,3,0,0,0,0,0,46,47,97.9,0,33,1,2,1,0,0,0,0,0,0,1,0,1,3,1,2,1,1,0,0,46,47,97.9,579,149,29,29,100,16,17,94.1,0,0,,0,0,0,0,,0,0,0,,,0
12/7/24,La Liga,Girona,Fran Garcia,20,es ESP,LB,25-115,10,0,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/6ebd56ef/Girona-Real-Madrid-December-7-2024-La-Liga,24_25,9,0,0,0,0,0,0,0,7,9,77.8,0,7,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,7,9,77.8,113,7,5,5,100,1,2,50,1,2,50,0,0,0,0,,0,0,0,,,0
12/7/24,La Liga,Girona,Antonio Rüdiger,22,de GER,CB,31-279,90,0,0,0,0,1,0,1,0,1,https://fbref.com/en/matches/6ebd56ef/Girona-Real-Madrid-December-7-2024-La-Liga,24_25,101,0,2,0,0,0,0,0,86,90,95.6,2,76,1,2,1,0,0,0,0,0,0,0,,0,2,0,2,1,1,5,0,86,90,95.6,1521,468,37,38,97.4,41,43,95.3,8,9,88.9,0,0,0,0,,0,0,2,,,6
12/7/24,La Liga,Girona,Aurélien Tchouaméni,14,fr FRA,"CB,DM",24-315,90,0,0,0,0,2,1,0,0,0,https://fbref.com/en/matches/6ebd56ef/Girona-Real-Madrid-December-7-2024-La-Liga,24_25,86,0,1,0.4,0.4,0,2,0,76,79,96.2,2,63,0,0,0,0,0,0,0,0,0,0,,0,1,0,1,0,0,2,0,76,79,96.2,1395,492,28,29,96.6,43,44,97.7,5,6,83.3,0,0,0,0,,0,0,2,,,9
12/7/24,La Liga,Girona,Lucas Vázquez,17,es ESP,RB,33-159,90,0,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/6ebd56ef/Girona-Real-Madrid-December-7-2024-La-Liga,24_25,76,3,0,0,0,0,0,0,61,69,88.4,0,42,1,0,0,3,1,2,0,1,1,1,100,0,0,0,0,0,3,2,0,61,69,88.4,913,163,33,36,91.7,27,31,87.1,0,1,0,0,0,0,0,,0,0,0,,,3
12/7/24,La Liga,Girona,Thibaut Courtois,1,be BEL,GK,32-210,90,0,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/6ebd56ef/Girona-Real-Madrid-December-7-2024-La-Liga,24_25,35,0,0,0,0,0,0,0,27,30,90,0,15,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,27,30,90,534,314,5,5,100,19,19,100,3,6,50,0,0,0,0,,0,0,0,,,0
12/10/24,Champions League,Atalanta,Kylian Mbappé,9,fr FRA,FW,25-356,35,1,0,0,0,3,3,0,0,0,https://fbref.com/en/matches/f8e116ea/Atalanta-Real-Madrid-December-10-2024-Champions-League,24_25,18,0,0,0.9,0.9,0,1,1,10,11,90.9,0,11,3,2,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,10,11,90.9,139,11,6,7,85.7,3,3,100,0,0,,0,0,0,0,,0,0,0,,,2
12/10/24,Champions League,Atalanta,Rodrygo,11,br BRA,"LW,LM,FW",23-336,55,0,0,0,0,1,1,0,0,0,https://fbref.com/en/matches/f8e116ea/Atalanta-Real-Madrid-December-10-2024-Champions-League,24_25,21,0,1,0.2,0.2,0,0,0,14,16,87.5,1,13,2,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,14,16,87.5,203,26,7,8,87.5,5,6,83.3,0,0,,0,0,0,0,,0,0,1,,,1
12/10/24,Champions League,Atalanta,Vinicius Júnior,7,br BRA,"FW,LW",24-151,90,1,1,0,0,1,1,0,0,1,https://fbref.com/en/matches/f8e116ea/Atalanta-Real-Madrid-December-10-2024-Champions-League,24_25,49,0,0,0.2,0.2,0.2,2,1,26,41,63.4,2,34,2,2,2,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,26,41,63.4,425,175,14,20,70,9,14,64.3,2,4,50,1,0.2,0,1,,1,0,2,,,2
12/10/24,Champions League,Atalanta,Brahim Díaz,21,ma MAR,"RW,RM",25-129,83,0,1,0,0,1,0,0,0,1,https://fbref.com/en/matches/f8e116ea/Atalanta-Real-Madrid-December-10-2024-Champions-League,24_25,51,2,0,0.2,0.2,0.8,5,2,34,43,79.1,4,35,2,6,4,2,2,2,0,0,0,1,0,1,0,0,0,1,3,0,0,34,43,79.1,456,203,18,19,94.7,10,13,76.9,1,4,25,1,0.8,0.2,2,,1,0,4,,,4
12/10/24,Champions League,Atalanta,Raúl Asencio,35,es ESP,CB,21-301,7,0,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/f8e116ea/Atalanta-Real-Madrid-December-10-2024-Champions-League,24_25,3,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,2,0,0,0,,0,0,,0,0,0,0,,0,0,0,,,0
12/10/24,Champions League,Atalanta,Jude Bellingham,5,eng ENG,"AM,LM,RM",21-164,86,1,0,0,0,1,1,0,0,2,https://fbref.com/en/matches/f8e116ea/Atalanta-Real-Madrid-December-10-2024-Champions-League,24_25,57,1,1,0.2,0.2,0.6,5,1,37,43,86,5,37,0,8,5,1,1,1,0,0,0,2,0,2,1,0,1,2,3,1,0,37,43,86,532,155,21,22,95.5,11,13,84.6,2,4,50,0,0.6,0.5,2,,0,0,5,,,6
12/10/24,Champions League,Atalanta,Arda Güler,15,tr TUR,RM,19-289,4,0,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/f8e116ea/Atalanta-Real-Madrid-December-10-2024-Champions-League,24_25,3,0,0,0,0,0,0,0,3,3,100,2,3,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,3,3,100,66,51,1,1,100,1,1,100,1,1,100,0,0,0,0,,0,0,2,,,2
12/10/24,Champions League,Atalanta,Federico Valverde,8,uy URU,"DM,CM",26-141,90,0,0,0,0,2,0,0,0,2,https://fbref.com/en/matches/f8e116ea/Atalanta-Real-Madrid-December-10-2024-Champions-League,24_25,49,2,1,0,0,0.1,2,0,35,39,89.7,1,25,1,0,0,2,1,0,2,0,0,4,0,4,1,0,1,2,4,2,0,35,39,89.7,563,198,17,18,94.4,12,13,92.3,3,4,75,0,0.1,0,1,,0,0,1,,,1
12/10/24,Champions League,Atalanta,Dani Ceballos,19,es ESP,"DM,CM",28-125,83,0,0,0,0,0,0,0,0,2,https://fbref.com/en/matches/f8e116ea/Atalanta-Real-Madrid-December-10-2024-Champions-League,24_25,63,2,0,0,0,0,1,0,50,52,96.2,1,40,1,2,0,2,1,1,1,0,2,4,50,2,0,0,0,2,4,5,0,50,52,96.2,706,168,28,28,100,16,18,88.9,3,3,100,0,0,0,0,,1,0,1,,,2
12/10/24,Champions League,Atalanta,Luka Modrić,10,hr CRO,CM,39-092,7,0,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/f8e116ea/Atalanta-Real-Madrid-December-10-2024-Champions-League,24_25,4,0,0,0,0,0,0,0,3,4,75,0,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3,4,75,32,16,2,3,66.7,1,1,100,0,0,,0,0,0,0,,0,0,0,,,0
12/10/24,Champions League,Atalanta,Fran Garcia,20,es ESP,LB,25-118,90,0,0,0,0,0,0,0,0,3,https://fbref.com/en/matches/f8e116ea/Atalanta-Real-Madrid-December-10-2024-Champions-League,24_25,38,2,0,0,0,0,0,0,26,29,89.7,0,19,1,1,1,2,2,1,1,0,0,0,,0,0,0,0,3,5,1,0,26,29,89.7,339,27,13,13,100,11,12,91.7,0,2,0,0,0,0,0,,0,0,0,,,0
12/10/24,Champions League,Atalanta,Antonio Rüdiger,22,de GER,CB,31-282,90,0,0,0,0,1,0,0,0,1,https://fbref.com/en/matches/f8e116ea/Atalanta-Real-Madrid-December-10-2024-Champions-League,24_25,59,3,0,0.4,0.4,0,0,0,46,51,90.2,3,31,0,0,0,3,1,3,0,0,2,3,66.7,1,0,0,0,1,4,4,0,46,51,90.2,946,268,15,16,93.8,23,24,95.8,7,10,70,0,0,0,0,,0,0,3,,,3
12/10/24,Champions League,Atalanta,Aurélien Tchouaméni,14,fr FRA,CB,24-318,90,0,0,0,0,0,0,1,0,1,https://fbref.com/en/matches/f8e116ea/Atalanta-Real-Madrid-December-10-2024-Champions-League,24_25,66,1,4,0,0,0,0,0,55,56,98.2,1,42,0,0,0,1,0,1,0,0,0,0,,0,4,4,0,1,2,5,0,55,56,98.2,991,386,27,27,100,26,27,96.3,2,2,100,0,0,0,0,,0,0,1,,,0
12/10/24,Champions League,Atalanta,Lucas Vázquez,17,es ESP,RB,33-162,90,0,0,0,0,0,0,1,0,1,https://fbref.com/en/matches/f8e116ea/Atalanta-Real-Madrid-December-10-2024-Champions-League,24_25,66,3,2,0,0,0,1,0,44,51,86.3,1,27,0,1,0,3,3,1,1,1,2,2,100,0,2,0,2,1,4,4,0,44,51,86.3,512,139,31,33,93.9,9,9,100,0,4,0,0,0,0,0,,0,0,1,,,0
12/10/24,Champions League,Atalanta,Thibaut Courtois,1,be BEL,GK,32-213,90,0,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/f8e116ea/Atalanta-Real-Madrid-December-10-2024-Champions-League,24_25,54,0,0,0,0,0,1,1,35,50,70,0,39,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,35,50,70,798,623,8,8,100,19,19,100,8,23,34.8,0,0,0,0,,0,0,0,,,0
12/14/24,La Liga,Rayo Vallecano,Rodrygo,11,br BRA,"FW,RW,LM,LW",23-340,90,1,1,0,0,3,2,0,0,2,https://fbref.com/en/matches/49cf201f/Rayo-Vallecano-Real-Madrid-December-14-2024-La-Liga,24_25,61,1,0,0.1,0.1,0.1,5,1,41,48,85.4,8,37,7,7,4,1,1,1,0,0,1,2,50,1,0,0,0,2,3,0,0,41,48,85.4,618,191,25,28,89.3,14,15,93.3,2,3,66.7,1,0.1,0.2,3,,1,1,8,,,3
12/14/24,La Liga,Rayo Vallecano,Brahim Díaz,21,ma MAR,"LW,FW",25-133,62,0,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/49cf201f/Rayo-Vallecano-Real-Madrid-December-14-2024-La-Liga,24_25,23,2,1,0,0,0,1,0,16,16,100,1,21,1,2,1,2,2,2,0,0,0,0,,0,1,0,1,0,2,0,0,16,16,100,224,29,11,11,100,5,5,100,0,0,,0,0,0,1,,0,0,1,,,3
12/14/24,La Liga,Rayo Vallecano,Vinicius Júnior,7,br BRA,"LW,FW",24-155,28,0,0,0,0,1,1,1,0,0,https://fbref.com/en/matches/49cf201f/Rayo-Vallecano-Real-Madrid-December-14-2024-La-Liga,24_25,9,0,0,0,0,0,2,0,3,4,75,0,9,2,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3,4,75,53,9,1,1,100,2,2,100,0,0,,0,0,0,0,,0,0,0,,,0
12/14/24,La Liga,Rayo Vallecano,Arda Güler,15,tr TUR,"RW,RM",19-293,78,0,2,0,0,3,0,0,0,2,https://fbref.com/en/matches/49cf201f/Rayo-Vallecano-Real-Madrid-December-14-2024-La-Liga,24_25,53,2,0,0.3,0.3,0.1,2,2,34,41,82.9,7,30,3,1,0,2,0,0,0,2,1,2,50,1,0,0,0,2,4,0,0,34,41,82.9,572,114,22,25,88,8,9,88.9,4,6,66.7,2,0.1,0,2,,1,0,7,,,3
12/14/24,La Liga,Rayo Vallecano,Dani Ceballos,19,es ESP,DM,28-129,12,0,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/49cf201f/Rayo-Vallecano-Real-Madrid-December-14-2024-La-Liga,24_25,18,0,0,0,0,0,0,0,16,17,94.1,1,9,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,16,17,94.1,261,53,8,8,100,8,8,100,0,1,0,0,0,0,0,,0,0,1,,,1
12/14/24,La Liga,Rayo Vallecano,Jude Bellingham,5,eng ENG,"AM,FW",21-168,90,1,0,0,0,1,1,0,0,0,https://fbref.com/en/matches/49cf201f/Rayo-Vallecano-Real-Madrid-December-14-2024-La-Liga,24_25,46,1,1,0.1,0.1,0,1,0,31,40,77.5,7,29,1,1,0,1,1,0,1,0,1,2,50,1,1,0,1,0,1,1,0,31,40,77.5,524,119,13,15,86.7,15,19,78.9,2,4,50,0,0,0,1,,1,0,7,,,2
12/14/24,La Liga,Rayo Vallecano,Luka Modrić,10,hr CRO,"DM,CM",39-096,71,0,0,0,0,1,0,1,0,2,https://fbref.com/en/matches/49cf201f/Rayo-Vallecano-Real-Madrid-December-14-2024-La-Liga,24_25,80,0,0,0,0,0,4,1,62,75,82.7,10,50,5,1,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,0,0,62,75,82.7,1092,403,29,33,87.9,23,25,92,8,12,66.7,0,0,0.2,0,,1,0,10,,,10
12/14/24,La Liga,Rayo Vallecano,Eduardo Camavinga,6,fr FRA,DM,22-034,19,0,0,0,0,0,0,0,0,1,https://fbref.com/en/matches/49cf201f/Rayo-Vallecano-Real-Madrid-December-14-2024-La-Liga,24_25,28,1,0,0,0,0,0,0,23,25,92,1,17,0,3,2,1,0,0,1,0,0,0,,0,0,0,0,1,2,0,0,23,25,92,397,74,8,9,88.9,13,13,100,2,3,66.7,0,0,0,0,,0,0,1,,,3
12/14/24,La Liga,Rayo Vallecano,Federico Valverde,8,uy URU,"DM,RB,CM",26-145,90,1,0,0,0,1,1,0,0,3,https://fbref.com/en/matches/49cf201f/Rayo-Vallecano-Real-Madrid-December-14-2024-La-Liga,24_25,91,0,2,0,0,0,2,0,67,79,84.8,8,48,0,1,0,0,0,0,0,0,0,0,,0,2,0,2,3,3,1,0,67,79,84.8,1240,392,28,31,90.3,28,30,93.3,8,13,61.5,0,0,0.1,1,,1,0,8,,,4
12/14/24,La Liga,Rayo Vallecano,Fran Garcia,20,es ESP,LB,25-122,90,0,0,0,0,0,0,0,0,1,https://fbref.com/en/matches/49cf201f/Rayo-Vallecano-Real-Madrid-December-14-2024-La-Liga,24_25,87,2,0,0,0,0,1,0,60,74,81.1,5,54,7,1,0,2,2,1,1,0,1,2,50,1,0,0,0,1,3,7,0,60,74,81.1,796,256,39,43,90.7,15,20,75,2,6,33.3,0,0,0.1,0,,2,1,5,,,3
12/14/24,La Liga,Rayo Vallecano,Antonio Rüdiger,22,de GER,CB,31-286,90,0,0,0,0,2,0,0,0,1,https://fbref.com/en/matches/49cf201f/Rayo-Vallecano-Real-Madrid-December-14-2024-La-Liga,24_25,82,1,1,0.1,0.1,0,1,1,60,65,92.3,4,49,1,1,0,1,0,0,1,0,1,1,100,0,1,1,0,1,2,7,1,60,65,92.3,1302,435,22,24,91.7,26,27,96.3,12,14,85.7,0,0,0,0,,0,0,4,,,5
12/14/24,La Liga,Rayo Vallecano,Aurélien Tchouaméni,14,fr FRA,CB,24-322,90,0,0,0,0,0,0,0,0,1,https://fbref.com/en/matches/49cf201f/Rayo-Vallecano-Real-Madrid-December-14-2024-La-Liga,24_25,92,2,1,0,0,0,1,0,79,85,92.9,4,55,1,1,1,2,0,2,0,0,1,1,100,0,1,1,0,1,3,1,0,79,85,92.9,1513,596,26,27,96.3,40,41,97.6,10,12,83.3,0,0,0,0,,0,0,4,,,3
12/14/24,La Liga,Rayo Vallecano,Lucas Vázquez,17,es ESP,RB,33-166,78,0,0,0,0,0,0,0,0,1,https://fbref.com/en/matches/49cf201f/Rayo-Vallecano-Real-Madrid-December-14-2024-La-Liga,24_25,85,2,1,0,0,0.3,4,1,65,76,85.5,5,46,4,4,2,2,1,1,1,0,0,2,0,2,1,0,1,1,3,1,0,65,76,85.5,958,252,36,36,100,23,30,76.7,2,2,100,0,0.3,0.4,2,,2,0,5,,,0
12/14/24,La Liga,Rayo Vallecano,Endrick,16,br BRA,FW,18-146,12,0,0,0,0,1,1,0,0,0,https://fbref.com/en/matches/49cf201f/Rayo-Vallecano-Real-Madrid-December-14-2024-La-Liga,24_25,3,0,0,0,0,0,0,0,1,1,100,1,2,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,1,100,16,15,0,0,,1,1,100,0,0,,0,0,0,0,,0,0,1,,,0
12/14/24,La Liga,Rayo Vallecano,Thibaut Courtois,1,be BEL,GK,32-217,90,0,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/49cf201f/Rayo-Vallecano-Real-Madrid-December-14-2024-La-Liga,24_25,36,0,0,0,0,0,0,0,29,33,87.9,0,23,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,29,33,87.9,587,264,5,5,100,20,20,100,4,8,50,0,0,0,0,,0,0,0,,,0
12/22/24,La Liga,Sevilla,Kylian Mbappé,9,fr FRA,FW,26-002,90,1,1,0,0,5,2,0,0,0,https://fbref.com/en/matches/b839d4ce/Real-Madrid-Sevilla-December-22-2024-La-Liga,24_25,44,0,0,0.5,0.5,0.7,6,1,29,34,85.3,4,21,4,3,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,29,34,85.3,488,69,17,18,94.4,9,12,75,3,4,75,1,0.7,0.6,5,,2,0,4,,,1
12/22/24,La Liga,Sevilla,Rodrygo,11,br BRA,LW,23-348,70,1,1,0,0,4,2,0,0,0,https://fbref.com/en/matches/b839d4ce/Real-Madrid-Sevilla-December-22-2024-La-Liga,24_25,53,2,0,0.4,0.4,0.1,4,1,33,42,78.6,3,31,4,3,0,2,2,1,0,1,0,2,0,2,0,0,0,0,2,0,0,33,42,78.6,412,92,25,28,89.3,6,7,85.7,1,6,16.7,1,0.1,0.1,2,,0,0,3,,,2
12/22/24,La Liga,Sevilla,Luka Modrić,10,hr CRO,DM,39-104,20,0,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/b839d4ce/Real-Madrid-Sevilla-December-22-2024-La-Liga,24_25,21,0,0,0,0,0,0,0,18,21,85.7,2,16,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,18,21,85.7,342,86,7,7,100,9,11,81.8,2,3,66.7,0,0,0,0,,0,0,2,,,2
12/22/24,La Liga,Sevilla,Brahim Díaz,21,ma MAR,"RW,LW",25-141,90,1,0,0,0,1,1,0,0,1,https://fbref.com/en/matches/b839d4ce/Real-Madrid-Sevilla-December-22-2024-La-Liga,24_25,55,1,3,0.3,0.3,0.2,4,2,38,45,84.4,7,27,4,3,2,1,1,0,1,0,1,2,50,1,3,0,3,1,2,1,0,38,45,84.4,525,179,24,26,92.3,9,12,75,2,3,66.7,0,0.2,0.3,1,,1,0,7,,,5
12/22/24,La Liga,Sevilla,Jude Bellingham,5,eng ENG,AM,21-176,76,0,0,0,0,1,0,0,0,0,https://fbref.com/en/matches/b839d4ce/Real-Madrid-Sevilla-December-22-2024-La-Liga,24_25,51,1,0,0.1,0.1,0.2,1,0,39,45,86.7,4,32,1,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,39,45,86.7,679,161,19,20,95,16,17,94.1,4,5,80,0,0.2,0.4,1,,0,0,4,,,1
12/22/24,La Liga,Sevilla,Raúl Asencio,35,es ESP,RB,21-313,14,0,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/b839d4ce/Real-Madrid-Sevilla-December-22-2024-La-Liga,24_25,13,1,0,0,0,0,0,0,10,11,90.9,0,8,0,0,0,1,1,1,0,0,1,1,100,0,0,0,0,0,1,1,0,10,11,90.9,184,39,4,4,100,4,4,100,2,3,66.7,0,0,0,0,,0,0,0,,,1
12/22/24,La Liga,Sevilla,Federico Valverde,8,uy URU,DM,26-153,90,1,0,0,0,1,1,1,0,3,https://fbref.com/en/matches/b839d4ce/Real-Madrid-Sevilla-December-22-2024-La-Liga,24_25,69,2,0,0,0,0.3,5,0,52,62,83.9,4,35,1,0,0,2,1,2,0,0,0,0,,0,0,0,0,3,5,1,0,52,62,83.9,899,321,25,28,89.3,21,22,95.5,5,9,55.6,0,0.3,0.1,3,,2,0,4,,,5
12/22/24,La Liga,Sevilla,Dani Ceballos,19,es ESP,DM,28-137,70,0,0,0,0,1,0,0,0,0,https://fbref.com/en/matches/b839d4ce/Real-Madrid-Sevilla-December-22-2024-La-Liga,24_25,70,5,0,0.2,0.2,0,4,1,58,61,95.1,3,40,0,2,0,5,2,2,1,2,2,5,40,3,0,0,0,0,5,0,0,58,61,95.1,908,224,29,30,96.7,24,26,92.3,3,3,100,0,0,0,0,,0,0,3,,,6
12/22/24,La Liga,Sevilla,Arda Güler,15,tr TUR,"AM,RW",19-301,20,0,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/b839d4ce/Real-Madrid-Sevilla-December-22-2024-La-Liga,24_25,13,0,0,0,0,0,0,0,9,11,81.8,1,7,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,9,11,81.8,169,26,5,6,83.3,3,4,75,1,1,100,0,0,0,0,,0,0,1,,,2
12/22/24,La Liga,Sevilla,Eduardo Camavinga,6,fr FRA,LB,22-042,90,0,1,0,0,0,0,0,0,2,https://fbref.com/en/matches/b839d4ce/Real-Madrid-Sevilla-December-22-2024-La-Liga,24_25,92,7,2,0,0,0,1,1,72,80,90,6,42,2,0,0,7,4,5,1,1,4,5,80,1,2,1,1,2,9,1,0,72,80,90,1146,313,41,44,93.2,25,28,89.3,4,5,80,1,0,0,1,,0,0,6,,,7
12/22/24,La Liga,Sevilla,Antonio Rüdiger,22,de GER,CB,31-294,90,0,0,0,0,1,0,0,0,0,https://fbref.com/en/matches/b839d4ce/Real-Madrid-Sevilla-December-22-2024-La-Liga,24_25,81,1,0,0.2,0.2,0,0,0,72,75,96,2,62,0,0,0,1,1,1,0,0,0,0,,0,0,0,0,0,1,2,0,72,75,96,1425,360,31,31,100,30,31,96.8,11,13,84.6,0,0,0,0,,0,0,2,,,4
12/22/24,La Liga,Sevilla,Aurélien Tchouaméni,14,fr FRA,CB,24-330,90,0,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/b839d4ce/Real-Madrid-Sevilla-December-22-2024-La-Liga,24_25,90,0,0,0,0,0,1,0,80,86,93,3,54,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,0,80,86,93,1407,513,33,34,97.1,43,45,95.6,4,6,66.7,0,0,0,0,,0,0,3,,,3
12/22/24,La Liga,Sevilla,Lucas Vázquez,17,es ESP,"RB,RW",33-174,90,0,1,0,0,2,1,0,0,0,https://fbref.com/en/matches/b839d4ce/Real-Madrid-Sevilla-December-22-2024-La-Liga,24_25,68,5,0,0.3,0.3,0.5,4,2,52,57,91.2,4,35,6,4,4,5,4,3,1,1,2,5,40,3,0,0,0,0,5,3,0,52,57,91.2,943,196,25,28,89.3,19,21,90.5,8,8,100,1,0.5,0.3,2,,4,2,4,,,2
