Date,Competition,Opponent,Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Int,Match URL,Season,Touches,Tkl,Blocks,Expected xG,Expected npxG,Expected xAG,SCA,GCA,Passes Cmp,Passes Att,Passes Cmp%,Passes PrgP,Carries Carries,Carries PrgC,Take-Ons Att,Take-Ons Succ,Tackles Tkl,Tackles TklW,Tackles Def 3rd,Tackles Mid 3rd,Tackles Att 3rd,Challenges Tkl,Challenges Att,Challenges Tkl%,Challenges Lost,Blocks Blocks,Blocks Sh,Blocks Pass,Tkl+Int,Clr,Err,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,xAG,xA,KP,3-Jan,PPA,CrsPA,PrgP,SCA SCA,SCA GCA,1/3,Gls_per90,Ast_per90,Sh_per90,SoT_per90,PosGroup,Def_Action_Rate,Creativity_Index,Composite_Score,Composite_Score_roll3
2022-05-08,La Liga,Atletico Madrid,Luka Jović,16.0,rs SRB,FW,24-136,60.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,https://fbref.com/en/matches/fbed1810/El-Derbi-Madrileno-Atletico-Madrid-Real-Madrid-May-8-2022-La-Liga,2022.0,17.0,1.0,0.0,0.4,0.4,0.0,,,8.0,12.0,66.7,1.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,8.0,12.0,66.7,97.0,12.0,5.0,7.0,71.4,2.0,3.0,66.7,0.0,0.0,,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,3.0,1.5,FW,3.0,0.0,0.7500000000000002,1.526018099547512
2022-05-12,La Liga,Levante,Luka Jović,16.0,rs SRB,FW,24-140,16.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,https://fbref.com/en/matches/301cd97e/Real-Madrid-Levante-May-12-2022-La-Liga,2022.0,5.0,0.0,1.0,0.1,0.1,0.1,,,3.0,3.0,100.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,100.0,36.0,13.0,2.0,2.0,100.0,1.0,1.0,100.0,0.0,0.0,,0.1,0.1,1.0,0.0,1.0,0.0,2.0,3.0,1.0,,0.0,5.625,5.625,0.0,FW,0.0,6.187500000000001,2.8125000000000004,1.5404411764705888
2015-08-23,La Liga,Sporting Gijon,Luka Modrić,19.0,hr CRO,DM,29-348,90.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,https://fbref.com/en/matches/b6736cc2/Sporting-Gijon-Real-Madrid-August-23-2015-La-Liga,2015.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0,0.0,MF,,,0.4000000000000001,0.4000000000000001
2015-08-29,La Liga,Real Betis,Luka Modrić,19.0,hr CRO,DM,29-354,74.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,https://fbref.com/en/matches/51ba6d2b/Real-Madrid-Real-Betis-August-29-2015-La-Liga,2015.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.2162162162162162,0.0,MF,,,0.24324324324324328,0.32162162162162167
2015-09-12,La Liga,Espanyol,Luka Modrić,19.0,hr CRO,DM,30-003,55.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,https://fbref.com/en/matches/6c8707f0/Espanyol-Real-Madrid-September-12-2015-La-Liga,2015.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.6363636363636362,0.0,0.0,MF,,,0.4909090909090909,0.3780507780507781
2015-09-15,Champions League,Shakhtar Donetsk,Luka Modrić,19.0,hr CRO,DM,30-006,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,https://fbref.com/en/matches/f814492d/Real-Madrid-Shakhtar-Donetsk-September-15-2015-Champions-League,2015.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,MF,,,0.20000000000000004,0.31138411138411143
2015-09-19,La Liga,Granada,Luka Modrić,19.0,hr CRO,DM,30-010,90.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,https://fbref.com/en/matches/60f8ff3e/Real-Madrid-Granada-September-19-2015-La-Liga,2015.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0,1.0,MF,,,0.5000000000000001,0.39696969696969703
2015-09-23,La Liga,Athletic Club,Luka Modrić,19.0,hr CRO,DM,30-014,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,https://fbref.com/en/matches/c5ad43ad/Athletic-Club-Real-Madrid-September-23-2015-La-Liga,2015.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,MF,,,0.20000000000000004,0.3000000000000001
2015-09-26,La Liga,Malaga,Luka Modrić,19.0,hr CRO,CM,30-017,90.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,https://fbref.com/en/matches/930cb651/Real-Madrid-Malaga-September-26-2015-La-Liga,2015.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0,1.0,MF,,,0.5000000000000001,0.4000000000000001
2015-09-30,Champions League,Malmo,Luka Modrić,19.0,hr CRO,MF,30-021,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://fbref.com/en/matches/58ef1135/Malmo-Real-Madrid-September-30-2015-Champions-League,2015.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,MF,,,0.0,0.2333333333333334
2015-10-04,La Liga,Atletico Madrid,Luka Modrić,19.0,hr CRO,CM,30-025,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,https://fbref.com/en/matches/58656688/El-Derbi-Madrileno-Atletico-Madrid-Real-Madrid-October-4-2015-La-Liga,2015.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,MF,,,0.20000000000000004,0.2333333333333334
2015-10-21,Champions League,Paris Saint Germain,Luka Modrić,19.0,hr CRO,MF,30-042,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,https://fbref.com/en/matches/18a6793f/Paris-Saint-Germain-Real-Madrid-October-21-2015-Champions-League,2015.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,MF,,,0.0,0.06666666666666668
2015-10-24,La Liga,Celta Vigo,Luka Modrić,19.0,hr CRO,CM,30-045,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,https://fbref.com/en/matches/06af4c57/Celta-Vigo-Real-Madrid-October-24-2015-La-Liga,2015.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,MF,,,0.0,0.06666666666666668
2015-10-31,La Liga,Las Palmas,Luka Modrić,19.0,hr CRO,CM,30-052,45.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,https://fbref.com/en/matches/aa76376f/Real-Madrid-Las-Palmas-October-31-2015-La-Liga,2015.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0,2.0,MF,,,0.6000000000000002,0.20000000000000007
2015-11-03,Champions League,Paris Saint Germain,Luka Modrić,19.0,hr CRO,CM,30-055,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,https://fbref.com/en/matches/4f7ff82a/Real-Madrid-Paris-Saint-Germain-November-3-2015-Champions-League,2015.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,MF,,,0.0,0.20000000000000007
2015-11-08,La Liga,Sevilla,Luka Modrić,19.0,hr CRO,CM,30-060,90.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,4.0,https://fbref.com/en/matches/2ead1862/Sevilla-Real-Madrid-November-8-2015-La-Liga,2015.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,3.0,1.0,MF,,,0.7000000000000002,0.4333333333333334
2015-11-21,La Liga,Barcelona,Luka Modrić,19.0,hr CRO,DM,30-073,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,https://fbref.com/en/matches/f23ea7cf/El-Clasico-Real-Madrid-Barcelona-November-21-2015-La-Liga,2015.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,MF,,,0.20000000000000004,0.3000000000000001
2015-11-25,Champions League,Shakhtar Donetsk,Luka Modrić,19.0,hr CRO,CM,30-077,62.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,https://fbref.com/en/matches/d36cf897/Shakhtar-Donetsk-Real-Madrid-November-25-2015-Champions-League,2015.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4516129032258065,0.0,1.4516129032258065,1.4516129032258065,MF,,,1.016129032258065,0.6387096774193551
2015-11-29,La Liga,Eibar,Luka Modrić,19.0,hr CRO,CM,30-081,90.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,https://fbref.com/en/matches/2e5d2f72/Eibar-Real-Madrid-November-29-2015-La-Liga,2015.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,1.0,MF,,,0.6000000000000001,0.6053763440860217
2015-12-05,La Liga,Getafe,Luka Modrić,19.0,hr CRO,DM,30-087,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,https://fbref.com/en/matches/15d2cbef/Real-Madrid-Getafe-December-5-2015-La-Liga,2015.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,MF,,,0.0,0.538709677419355
2015-12-13,La Liga,Villarreal,Luka Modrić,19.0,hr CRO,CM,30-095,77.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,https://fbref.com/en/matches/890ffeea/Villarreal-Real-Madrid-December-13-2015-La-Liga,2015.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.168831168831169,0.0,MF,,,0.23376623376623384,0.27792207792207807
2015-12-20,La Liga,Rayo Vallecano,Luka Modrić,19.0,hr CRO,CM,30-102,90.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,https://fbref.com/en/matches/213132ff/Real-Madrid-Rayo-Vallecano-December-20-2015-La-Liga,2015.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,2.0,0.0,MF,,,0.7000000000000001,0.3112554112554114
2015-12-30,La Liga,Real Sociedad,Luka Modrić,19.0,hr CRO,CM,30-112,87.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,https://fbref.com/en/matches/ae3b87b8/Real-Madrid-Real-Sociedad-December-30-2015-La-Liga,2015.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0344827586206897,1.0344827586206897,MF,,,0.310344827586207,0.41470368711748035
2016-01-03,La Liga,Valencia,Luka Modrić,19.0,hr CRO,CM,30-116,90.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,https://fbref.com/en/matches/48ea69ec/Valencia-Real-Madrid-January-3-2016-La-Liga,2016.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0,1.0,MF,,,0.5000000000000001,0.5034482758620692
2016-01-09,La Liga,Deportivo La Coruna,Luka Modrić,19.0,hr CRO,DM,30-122,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,https://fbref.com/en/matches/d390e972/Real-Madrid-Deportivo-La-Coruna-January-9-2016-La-Liga,2016.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,MF,,,0.0,0.2701149425287358
2016-01-17,La Liga,Sporting Gijon,Luka Modrić,19.0,hr CRO,CM,30-130,90.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,https://fbref.com/en/matches/98491789/Real-Madrid-Sporting-Gijon-January-17-2016-La-Liga,2016.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,3.0,0.0,MF,,,0.6000000000000002,0.36666666666666686
2016-01-24,La Liga,Real Betis,Luka Modrić,19.0,hr CRO,DM,30-137,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,https://fbref.com/en/matches/74eaed10/Real-Betis-Real-Madrid-January-24-2016-La-Liga,2016.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,MF,,,0.20000000000000004,0.26666666666666683
2016-01-31,La Liga,Espanyol,Luka Modrić,19.0,hr CRO,CM,30-144,62.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://fbref.com/en/matches/ddd9d2ba/Real-Madrid-Espanyol-January-31-2016-La-Liga,2016.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.4516129032258065,0.0,0.0,MF,,,0.435483870967742,0.4118279569892475
2016-02-07,La Liga,Granada,Luka Modrić,19.0,hr CRO,CM,30-151,90.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,https://fbref.com/en/matches/10e30f01/Granada-Real-Madrid-February-7-2016-La-Liga,2016.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,3.0,2.0,MF,,,1.2000000000000002,0.6118279569892474
2016-02-13,La Liga,Athletic Club,Luka Modrić,19.0,hr CRO,CM,30-157,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,https://fbref.com/en/matches/a8282f86/Real-Madrid-Athletic-Club-February-13-2016-La-Liga,2016.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,MF,,,0.0,0.5451612903225808
2016-02-17,Champions League,Roma,Luka Modrić,19.0,hr CRO,CM,30-161,90.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://fbref.com/en/matches/12b3ec91/Roma-Real-Madrid-February-17-2016-Champions-League,2016.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,MF,,,0.30000000000000004,0.5000000000000001
2016-02-21,La Liga,Malaga,Luka Modrić,19.0,hr CRO,CM,30-165,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,https://fbref.com/en/matches/fe4938f5/Malaga-Real-Madrid-February-21-2016-La-Liga,2016.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,MF,,,0.0,0.10000000000000002
2016-02-27,La Liga,Atletico Madrid,Luka Modrić,19.0,hr CRO,CM,30-171,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,https://fbref.com/en/matches/4c26cd15/El-Derbi-Madrileno-Real-Madrid-Atletico-Madrid-February-27-2016-La-Liga,2016.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,MF,,,0.20000000000000004,0.1666666666666667
2016-03-08,Champions League,Roma,Luka Modrić,19.0,hr CRO,CM,30-181,76.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,https://fbref.com/en/matches/389ffaea/Real-Madrid-Roma-March-8-2016-Champions-League,2016.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,3.552631578947368,1.1842105263157894,MF,,,0.8289473684210528,0.34298245614035094
2016-03-13,La Liga,Las Palmas,Luka Modrić,19.0,hr CRO,CM,30-186,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://fbref.com/en/matches/fe2ed8da/Las-Palmas-Real-Madrid-March-13-2016-La-Liga,2016.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,MF,,,0.0,0.34298245614035094
2016-03-20,La Liga,Sevilla,Luka Modrić,19.0,hr CRO,CM,30-193,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,https://fbref.com/en/matches/d67d00a6/Real-Madrid-Sevilla-March-20-2016-La-Liga,2016.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,MF,,,0.20000000000000004,0.34298245614035094
2016-04-02,La Liga,Clasico Barcelona,Luka Modrić,19.0,hr CRO,CM,30-206,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,https://fbref.com/en/matches/5877259d/El-Clasico-Barcelona-Real-Madrid-April-2-2016-La-Liga,2016.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,MF,,,0.20000000000000004,0.13333333333333336
2016-04-06,Champions League,Wolfsburg,Luka Modrić,19.0,hr CRO,CM,30-210,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,https://fbref.com/en/matches/4951dedb/Wolfsburg-Real-Madrid-April-6-2016-Champions-League,2016.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,MF,,,0.0,0.13333333333333336
2016-04-12,Champions League,Wolfsburg,Luka Modrić,19.0,hr CRO,CM,30-216,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,https://fbref.com/en/matches/c51ac50e/Real-Madrid-Wolfsburg-April-12-2016-Champions-League,2016.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,MF,,,0.0,0.06666666666666668
2016-04-20,La Liga,Villarreal,Luka Modrić,19.0,hr CRO,CM,30-224,78.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,5.0,https://fbref.com/en/matches/2a2d5dad/Real-Madrid-Villarreal-April-20-2016-La-Liga,2016.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1538461538461537,0.0,3.4615384615384617,1.1538461538461537,MF,,,1.2692307692307696,0.4230769230769232
2016-04-23,La Liga,Rayo Vallecano,Luka Modrić,19.0,hr CRO,MF,30-227,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://fbref.com/en/matches/8ac2073f/Rayo-Vallecano-Real-Madrid-April-23-2016-La-Liga,2016.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,MF,,,0.0,0.4230769230769232
2016-04-26,Champions League,Manchester City,Luka Modrić,19.0,hr CRO,CM,30-230,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,https://fbref.com/en/matches/97119a3f/Manchester-City-Real-Madrid-April-26-2016-Champions-League,2016.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,MF,,,0.20000000000000004,0.48974358974358984
2016-04-30,La Liga,Real Sociedad,Luka Modrić,19.0,hr CRO,CM,30-234,84.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,https://fbref.com/en/matches/b3a2c82d/Real-Sociedad-Real-Madrid-April-30-2016-La-Liga,2016.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,MF,,,0.0,0.06666666666666668
2016-05-04,Champions League,Manchester City,Luka Modrić,19.0,hr CRO,CM,30-238,88.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,https://fbref.com/en/matches/7938ed4b/Real-Madrid-Manchester-City-May-4-2016-Champions-League,2016.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0227272727272727,1.0227272727272727,MF,,,0.3068181818181819,0.16893939393939397
2016-05-14,La Liga,Deportivo La Coruna,Luka Modrić,19.0,hr CRO,CM,30-248,90.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,https://fbref.com/en/matches/79261158/Deportivo-La-Coruna-Real-Madrid-May-14-2016-La-Liga,2016.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,MF,,,0.20000000000000004,0.16893939393939397
2016-05-28,Champions League,Atletico Madrid,Luka Modrić,19.0,hr CRO,CM,30-262,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,https://fbref.com/en/matches/0d02ed49/El-Derbi-Madrileno-Real-Madrid-Atletico-Madrid-May-28-2016-Champions-League,2016.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,MF,,,0.0,0.16893939393939397
2016-08-27,La Liga,Celta Vigo,Luka Modrić,19.0,hr CRO,CM,30-353,68.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,2.0,https://fbref.com/en/matches/f215a2b9/Real-Madrid-Celta-Vigo-August-27-2016-La-Liga,2016.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,3.9705882352941178,2.6470588235294117,MF,,,1.058823529411765,0.419607843137255
2016-09-10,La Liga,Osasuna,Luka Modrić,19.0,hr CRO,CM,31-001,62.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,https://fbref.com/en/matches/e65a2fe5/Real-Madrid-Osasuna-September-10-2016-La-Liga,2016.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4516129032258065,0.0,1.4516129032258065,1.4516129032258065,MF,,,1.016129032258065,0.6916508538899434
2016-09-14,Champions League,Sporting Cp,Luka Modrić,19.0,hr CRO,CM,31-005,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,https://fbref.com/en/matches/8d8a38c0/Real-Madrid-Sporting-CP-September-14-2016-Champions-League,2016.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,MF,,,0.0,0.6916508538899434
2016-09-18,La Liga,Espanyol,Luka Modrić,19.0,hr CRO,CM,31-009,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,https://fbref.com/en/matches/c770f848/Espanyol-Real-Madrid-September-18-2016-La-Liga,2016.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,MF,,,0.0,0.33870967741935504
2016-09-24,La Liga,Las Palmas,Luka Modrić,19.0,hr CRO,CM,31-015,90.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,https://fbref.com/en/matches/b0cefa95/Las-Palmas-Real-Madrid-September-24-2016-La-Liga,2016.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,MF,,,0.3000000000000001,0.1000000000000001
2016-09-27,Champions League,Dortmund,Luka Modrić,19.0,hr CRO,CM,31-018,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,https://fbref.com/en/matches/8fc5e9a3/Dortmund-Real-Madrid-September-27-2016-Champions-League,2016.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,MF,,,0.0,0.1000000000000001
2016-11-06,La Liga,Leganes,Luka Modrić,19.0,hr CRO,MF,31-058,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://fbref.com/en/matches/ab44f441/Real-Madrid-Leganes-November-6-2016-La-Liga,2016.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,MF,,,0.0,0.1000000000000001
2016-11-19,La Liga,Atletico Madrid,Luka Modrić,19.0,hr CRO,CM,31-071,90.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,https://fbref.com/en/matches/5cdc1d3c/El-Derbi-Madrileno-Atletico-Madrid-Real-Madrid-November-19-2016-La-Liga,2016.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0,1.0,MF,,,0.5000000000000001,0.16666666666666677
2016-11-22,Champions League,Sporting Cp,Luka Modrić,19.0,hr CRO,CM,31-074,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,https://fbref.com/en/matches/342d6f10/Sporting-CP-Real-Madrid-November-22-2016-Champions-League,2016.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,MF,,,0.20000000000000004,0.23333333333333348
2016-11-26,La Liga,Sporting Gijon,Luka Modrić,19.0,hr CRO,DM,31-078,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,https://fbref.com/en/matches/1087396b/Real-Madrid-Sporting-Gijon-November-26-2016-La-Liga,2016.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,MF,,,0.20000000000000004,0.3000000000000001
