Date,Competition,Opponent,Player,#,Nation,Pos,Age,Min, Gls, Ast, PK, PKatt, Sh, SoT, CrdY, CrdR, Int, Touches, Tkl, Blocks,Expected xG,Expected npxG,Expected xAG,SCA SCA,SCA GCA,Passes Cmp,Passes Att,Passes Cmp%,Passes PrgP,Carries Carries,Carries PrgC,Take-Ons Att,Take-Ons Succ,Tackles Tkl,Tackles TklW,Tackles Def 3rd,Tackles Mid 3rd,Tackles Att 3rd,Challenges Tkl,Challenges Att,Challenges Tkl%,Challenges Lost,Blocks Blocks,Blocks Sh,Blocks Pass,Int,Tkl+Int,Clr,Err,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Match URL
11/11/18,La Liga,Celta Vigo,Gareth Bale,11,wls WAL,LW,29-118,90,0,0,0,0,2,0,0,0,1,43,3,0,0.1,0.1,0.4,2,0,27,32,84.4,1,28,1,2,0,3,3,2,1,0,1,1,100,0,0,0,0,1,4,0,0,27,32,84.4,397,92,14,14,100,7,10,70,3,5,60,0,0.4,0,2,4,0,0,1,https://fbref.com/en/matches/349e2112/Celta-Vigo-Real-Madrid-November-11-2018-La-Liga
11/11/18,La Liga,Celta Vigo,Lucas Vázquez,17,es ESP,"RW,LB",27-133,90,0,0,0,0,0,0,0,0,2,57,0,0,0,0,0.1,4,1,35,45,77.8,3,45,2,4,2,0,0,0,0,0,0,2,0,2,0,0,0,2,2,1,0,35,45,77.8,490,125,22,26,84.6,10,13,76.9,2,4,50,0,0.1,0.2,2,2,1,0,3,https://fbref.com/en/matches/349e2112/Celta-Vigo-Real-Madrid-November-11-2018-La-Liga
11/11/18,La Liga,Celta Vigo,Toni Kroos,8,de GER,LM,28-311,90,0,0,0,0,2,0,0,0,0,70,0,2,0.3,0.3,0,3,0,58,66,87.9,5,51,1,0,0,0,0,0,0,0,0,2,0,2,2,0,2,0,0,1,0,58,66,87.9,1015,220,30,34,88.2,20,20,100,8,11,72.7,0,0,0,1,4,0,0,5,https://fbref.com/en/matches/349e2112/Celta-Vigo-Real-Madrid-November-11-2018-La-Liga
11/11/18,La Liga,Celta Vigo,Casemiro,14,br BRA,CM,26-261,18,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,1,0,10,11,90.9,1,8,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,10,11,90.9,219,37,4,5,80,4,4,100,2,2,100,0,0,0,0,0,0,0,1,https://fbref.com/en/matches/349e2112/Celta-Vigo-Real-Madrid-November-11-2018-La-Liga
11/11/18,La Liga,Celta Vigo,Dani Ceballos,24,es ESP,CM,22-096,72,1,0,0,0,2,1,0,0,1,49,1,1,0.1,0.1,0,0,0,37,41,90.2,6,40,1,1,1,1,1,1,0,0,1,4,25,3,1,0,1,1,2,1,0,37,41,90.2,586,224,18,19,94.7,16,17,94.1,3,3,100,0,0,0,0,4,0,0,6,https://fbref.com/en/matches/349e2112/Celta-Vigo-Real-Madrid-November-11-2018-La-Liga
11/11/18,La Liga,Celta Vigo,Luka Modrić,10,hr CRO,RM,33-063,90,0,1,0,0,0,0,0,0,0,72,2,1,0,0,0.4,3,2,60,68,88.2,15,56,2,0,0,2,2,0,2,0,0,1,0,1,1,1,0,0,2,0,0,60,68,88.2,1036,341,31,33,93.9,20,21,95.2,7,8,87.5,1,0.4,0.2,1,9,2,0,15,https://fbref.com/en/matches/349e2112/Celta-Vigo-Real-Madrid-November-11-2018-La-Liga
11/11/18,La Liga,Celta Vigo,Sergio Reguilón,23,es ESP,LB,21-330,44,0,0,0,0,0,0,1,0,1,28,0,1,0,0,0.5,1,0,19,23,82.6,4,19,2,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,0,19,23,82.6,276,97,12,14,85.7,6,8,75,1,1,100,0,0.5,0.4,1,1,1,1,4,https://fbref.com/en/matches/349e2112/Celta-Vigo-Real-Madrid-November-11-2018-La-Liga
11/11/18,La Liga,Celta Vigo,Javi Sánchez,31,es ESP,CB,21-242,46,0,0,0,0,0,0,1,0,0,13,1,0,0,0,0,0,0,7,8,87.5,0,2,0,0,0,1,0,1,0,0,0,0,,0,0,0,0,0,1,4,0,7,8,87.5,204,35,1,1,100,3,3,100,3,4,75,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/349e2112/Celta-Vigo-Real-Madrid-November-11-2018-La-Liga
11/11/18,La Liga,Celta Vigo,Sergio Ramos,4,es ESP,CB,32-226,90,1,1,1,1,0,0,0,0,2,48,2,5,0.8,0,0,2,2,29,32,90.6,1,26,0,0,0,2,2,1,1,0,2,2,100,0,5,4,1,2,4,4,0,29,32,90.6,605,314,10,10,100,14,14,100,5,8,62.5,1,0,0,1,0,0,0,1,https://fbref.com/en/matches/349e2112/Celta-Vigo-Real-Madrid-November-11-2018-La-Liga
11/11/18,La Liga,Celta Vigo,Nacho,6,es ESP,"CB,LB",28-297,70,0,0,0,0,0,0,0,0,1,34,0,1,0,0,0,0,0,27,30,90,3,24,1,0,0,0,0,0,0,0,0,0,,0,1,1,0,1,1,2,0,27,30,90,539,146,9,9,100,13,14,92.9,4,6,66.7,0,0,0,0,0,0,0,3,https://fbref.com/en/matches/349e2112/Celta-Vigo-Real-Madrid-November-11-2018-La-Liga
11/11/18,La Liga,Celta Vigo,Marco Asensio,20,es ESP,RW,22-294,20,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,0,0,9,11,81.8,2,8,4,2,0,1,0,0,0,1,0,0,,0,0,0,0,0,1,0,0,9,11,81.8,145,54,5,5,100,4,4,100,0,0,,0,0,0,0,2,1,0,2,https://fbref.com/en/matches/349e2112/Celta-Vigo-Real-Madrid-November-11-2018-La-Liga
11/11/18,La Liga,Celta Vigo,Álvaro Odriozola,19,es ESP,RB,22-332,90,0,0,0,0,0,0,0,0,0,55,2,0,0,0,0.3,7,1,41,49,83.7,3,30,6,1,1,2,2,1,1,0,0,1,0,1,0,0,0,0,2,2,0,41,49,83.7,581,238,25,27,92.6,13,15,86.7,2,3,66.7,0,0.3,0.3,3,0,1,1,3,https://fbref.com/en/matches/349e2112/Celta-Vigo-Real-Madrid-November-11-2018-La-Liga
11/11/18,La Liga,Celta Vigo,Thibaut Courtois,25,be BEL,GK,26-184,90,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,14,28,50,0,12,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,14,28,50,486,348,1,1,100,6,6,100,7,21,33.3,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/349e2112/Celta-Vigo-Real-Madrid-November-11-2018-La-Liga
11/24/18,La Liga,Eibar,Karim Benzema,9,fr FRA,FW,30-340,90,0,0,0,0,2,0,0,0,0,39,2,0,0.8,0.8,0.1,4,0,19,26,73.1,2,21,3,3,1,2,1,0,1,1,0,0,,0,0,0,0,0,2,1,0,19,26,73.1,276,71,9,11,81.8,2,3,66.7,4,4,100,0,0.1,0,1,3,1,0,2,https://fbref.com/en/matches/61527cdb/Eibar-Real-Madrid-November-24-2018-La-Liga
11/24/18,La Liga,Eibar,Marco Asensio,20,es ESP,LW,22-307,73,0,0,0,0,0,0,0,0,2,33,0,3,0,0,0.8,3,0,18,25,72,2,17,2,1,1,0,0,0,0,0,0,1,0,1,3,0,3,2,2,1,0,18,25,72,261,73,10,13,76.9,8,8,100,0,2,0,0,0.8,0.3,2,1,1,0,2,https://fbref.com/en/matches/61527cdb/Eibar-Real-Madrid-November-24-2018-La-Liga
11/24/18,La Liga,Eibar,Vinicius Júnior,28,br BRA,LW,18-135,17,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,1,3,33.3,0,6,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,3,33.3,7,3,1,1,100,0,1,0,0,0,,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/61527cdb/Eibar-Real-Madrid-November-24-2018-La-Liga
11/24/18,La Liga,Eibar,Gareth Bale,11,wls WAL,RW,29-131,90,0,0,0,0,3,1,1,0,0,47,1,0,0.1,0.1,0,0,0,22,38,57.9,2,25,2,1,0,1,1,0,1,0,1,2,50,1,0,0,0,0,1,0,0,22,38,57.9,408,36,9,11,81.8,8,16,50,4,8,50,0,0,0,0,2,0,0,2,https://fbref.com/en/matches/61527cdb/Eibar-Real-Madrid-November-24-2018-La-Liga
11/24/18,La Liga,Eibar,Toni Kroos,8,de GER,LM,28-324,90,0,0,0,0,0,0,0,0,0,64,2,1,0,0,0,4,0,53,61,86.9,8,40,1,1,0,2,1,0,2,0,0,4,0,4,1,0,1,0,2,0,0,53,61,86.9,1040,344,18,21,85.7,23,25,92,9,10,90,0,0,0,1,5,0,0,8,https://fbref.com/en/matches/61527cdb/Eibar-Real-Madrid-November-24-2018-La-Liga
11/24/18,La Liga,Eibar,Dani Ceballos,24,es ESP,CM,22-109,90,0,0,0,0,1,0,0,0,3,80,2,3,0,0,0,1,0,61,65,93.8,1,42,2,1,0,2,1,1,1,0,0,2,0,2,3,1,2,3,5,1,0,61,65,93.8,979,208,29,31,93.5,28,29,96.6,2,2,100,0,0,0,0,0,0,0,1,https://fbref.com/en/matches/61527cdb/Eibar-Real-Madrid-November-24-2018-La-Liga
11/24/18,La Liga,Eibar,Luka Modrić,10,hr CRO,RM,33-076,62,0,0,0,0,1,1,0,0,1,39,0,2,0,0,0,1,0,27,34,79.4,5,21,1,0,0,0,0,0,0,0,0,0,,0,2,0,2,1,1,0,0,27,34,79.4,453,120,10,11,90.9,15,16,93.8,1,2,50,0,0,0,1,1,0,0,5,https://fbref.com/en/matches/61527cdb/Eibar-Real-Madrid-November-24-2018-La-Liga
11/24/18,La Liga,Eibar,Isco,22,es ESP,RM,26-217,28,0,0,0,0,0,0,0,0,0,22,1,0,0,0,0,1,0,14,19,73.7,3,13,1,1,1,1,1,1,0,0,1,1,100,0,0,0,0,0,1,0,0,14,19,73.7,216,68,8,8,100,6,8,75,0,0,,0,0,0,1,1,2,0,3,https://fbref.com/en/matches/61527cdb/Eibar-Real-Madrid-November-24-2018-La-Liga
11/24/18,La Liga,Eibar,Marcelo,12,br BRA,LB,30-196,90,0,0,0,0,0,0,0,0,3,77,1,2,0,0,0.1,3,0,47,68,69.1,9,38,0,4,4,1,0,1,0,0,0,2,0,2,2,0,2,3,4,0,0,47,68,69.1,856,326,25,27,92.6,15,22,68.2,7,13,53.8,0,0.1,0.2,2,6,2,0,9,https://fbref.com/en/matches/61527cdb/Eibar-Real-Madrid-November-24-2018-La-Liga
11/24/18,La Liga,Eibar,Sergio Ramos,4,es ESP,CB,32-239,90,0,0,0,0,1,0,0,0,1,74,1,0,0,0,0,0,0,54,68,79.4,1,41,0,0,0,1,1,1,0,0,0,0,,0,0,0,0,1,2,3,0,54,68,79.4,1305,675,16,20,80,21,25,84,17,22,77.3,0,0,0,0,2,0,0,1,https://fbref.com/en/matches/61527cdb/Eibar-Real-Madrid-November-24-2018-La-Liga
11/24/18,La Liga,Eibar,Raphaël Varane,5,fr FRA,CB,25-213,90,0,0,0,0,0,0,0,0,1,89,2,0,0,0,0,0,0,67,78,85.9,5,48,0,1,0,2,1,2,0,0,0,0,,0,0,0,0,1,3,9,0,67,78,85.9,1471,493,17,20,85,39,41,95.1,11,16,68.8,0,0,0,0,2,0,0,5,https://fbref.com/en/matches/61527cdb/Eibar-Real-Madrid-November-24-2018-La-Liga
11/24/18,La Liga,Eibar,Álvaro Odriozola,19,es ESP,RB,22-345,53,0,0,0,0,0,0,0,0,3,40,0,1,0,0,0,0,0,29,37,78.4,0,20,0,1,1,0,0,0,0,0,0,0,,0,1,0,1,3,3,2,1,29,37,78.4,401,86,18,22,81.8,9,11,81.8,1,1,100,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/61527cdb/Eibar-Real-Madrid-November-24-2018-La-Liga
11/24/18,La Liga,Eibar,Dani Carvajal,2,es ESP,RB,26-317,37,0,0,0,0,0,0,0,0,0,41,1,0,0,0,0,0,0,34,39,87.2,1,15,0,1,0,1,1,0,1,0,1,1,100,0,0,0,0,0,1,1,0,34,39,87.2,527,139,19,20,95,11,13,84.6,3,4,75,0,0,0,0,1,0,0,1,https://fbref.com/en/matches/61527cdb/Eibar-Real-Madrid-November-24-2018-La-Liga
11/24/18,La Liga,Eibar,Thibaut Courtois,25,be BEL,GK,26-197,90,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,35,43,81.4,0,21,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,35,43,81.4,1009,633,3,3,100,22,22,100,10,18,55.6,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/61527cdb/Eibar-Real-Madrid-November-24-2018-La-Liga
11/27/18,Champions League,Roma,Karim Benzema,9,fr FRA,FW,30-343,76,0,1,0,0,1,1,0,0,0,41,0,0,0.1,0.1,0.8,2,1,30,35,85.7,5,26,2,4,4,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,30,35,85.7,362,52,17,20,85,10,11,90.9,0,0,,1,0.8,0.7,2,3,2,0,5,https://fbref.com/en/matches/71a2e596/Roma-Real-Madrid-November-27-2018-Champions-League
11/27/18,Champions League,Roma,Mariano,7,do DOM,FW,25-118,14,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,3,3,100,1,4,0,0,0,0,0,0,0,0,0,0,,0,1,0,1,0,0,1,0,3,3,100,56,12,1,1,100,2,2,100,0,0,,0,0,0,0,0,0,0,1,https://fbref.com/en/matches/71a2e596/Roma-Real-Madrid-November-27-2018-Champions-League
11/27/18,Champions League,Roma,Gareth Bale,11,wls WAL,LW,29-134,83,1,0,0,0,2,2,0,0,0,63,1,0,0.5,0.5,0.1,4,1,44,51,86.3,3,40,5,2,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,44,51,86.3,585,112,31,33,93.9,7,9,77.8,4,5,80,0,0.1,0.2,1,4,1,0,3,https://fbref.com/en/matches/71a2e596/Roma-Real-Madrid-November-27-2018-Champions-League
11/27/18,Champions League,Roma,Marco Asensio,20,es ESP,LW,22-310,7,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0.1,1,0,6,6,100,1,5,3,2,2,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,6,6,100,109,26,1,1,100,5,5,100,0,0,,0,0.1,0,1,0,0,0,1,https://fbref.com/en/matches/71a2e596/Roma-Real-Madrid-November-27-2018-Champions-League
11/27/18,Champions League,Roma,Lucas Vázquez,17,es ESP,RW,27-149,90,1,0,0,0,1,1,0,0,0,55,2,0,0.8,0.8,0.1,2,0,33,44,75,6,37,8,0,0,2,1,0,2,0,1,3,33.3,2,0,0,0,0,2,1,0,33,44,75,616,170,18,20,90,9,12,75,6,8,75,0,0.1,0.2,2,2,3,0,6,https://fbref.com/en/matches/71a2e596/Roma-Real-Madrid-November-27-2018-Champions-League
11/27/18,Champions League,Roma,Toni Kroos,8,de GER,LM,28-327,90,0,0,0,0,1,1,0,0,2,91,3,3,0,0,0.2,6,0,69,81,85.2,10,53,6,0,0,3,2,1,1,1,1,3,33.3,2,3,2,1,2,5,1,1,69,81,85.2,1301,368,30,31,96.8,28,32,87.5,10,16,62.5,0,0.2,0.2,2,8,3,0,10,https://fbref.com/en/matches/71a2e596/Roma-Real-Madrid-November-27-2018-Champions-League
11/27/18,Champions League,Roma,Marcos Llorente,18,es ESP,CM,23-301,90,0,0,0,0,1,0,0,0,1,60,1,0,0,0,0,0,0,51,56,91.1,3,23,2,2,2,1,1,0,1,0,1,2,50,1,0,0,0,1,2,0,0,51,56,91.1,761,246,27,27,100,21,23,91.3,2,2,100,0,0,0,0,3,0,0,3,https://fbref.com/en/matches/71a2e596/Roma-Real-Madrid-November-27-2018-Champions-League
11/27/18,Champions League,Roma,Luka Modrić,10,hr CRO,RM,33-079,79,0,0,0,0,2,1,1,0,1,66,0,1,0.1,0.1,0,0,0,56,61,91.8,7,50,1,2,2,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,56,61,91.8,1032,327,25,25,100,23,27,85.2,7,7,100,0,0,0.1,0,8,2,0,7,https://fbref.com/en/matches/71a2e596/Roma-Real-Madrid-November-27-2018-Champions-League
11/27/18,Champions League,Roma,Federico Valverde,15,uy URU,RM,20-128,11,0,0,0,0,1,0,0,0,0,11,0,1,0.1,0.1,0,1,0,8,8,100,1,4,0,0,0,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,8,8,100,102,16,4,4,100,3,3,100,0,0,,0,0,0,1,0,0,0,1,https://fbref.com/en/matches/71a2e596/Roma-Real-Madrid-November-27-2018-Champions-League
11/27/18,Champions League,Roma,Marcelo,12,br BRA,LB,30-199,90,0,0,0,0,1,1,0,0,0,78,1,3,0.1,0.1,0.4,3,0,57,70,81.4,13,44,3,1,1,1,1,1,0,0,1,2,50,1,3,0,3,0,1,2,0,57,70,81.4,945,457,31,33,93.9,21,24,87.5,4,9,44.4,0,0.4,0.2,1,7,1,0,13,https://fbref.com/en/matches/71a2e596/Roma-Real-Madrid-November-27-2018-Champions-League
11/27/18,Champions League,Roma,Sergio Ramos,4,es ESP,CB,32-242,90,0,0,0,0,0,0,0,0,4,77,2,1,0,0,0,0,0,54,63,85.7,1,37,0,0,0,2,2,2,0,0,2,2,100,0,1,0,1,4,6,5,0,54,63,85.7,1010,438,24,25,96,21,24,87.5,9,12,75,0,0,0,0,1,0,0,1,https://fbref.com/en/matches/71a2e596/Roma-Real-Madrid-November-27-2018-Champions-League
11/27/18,Champions League,Roma,Raphaël Varane,5,fr FRA,CB,25-216,90,0,0,0,0,1,0,1,0,1,58,0,1,0,0,0,0,0,43,48,89.6,1,27,0,0,0,0,0,0,0,0,0,0,,0,1,1,0,1,1,4,0,43,48,89.6,886,307,14,15,93.3,20,21,95.2,9,12,75,0,0,0,0,0,0,0,1,https://fbref.com/en/matches/71a2e596/Roma-Real-Madrid-November-27-2018-Champions-League
11/27/18,Champions League,Roma,Dani Carvajal,2,es ESP,RB,26-320,90,0,0,0,0,0,0,0,0,1,76,2,2,0,0,0,0,0,48,65,73.8,2,30,1,0,0,2,1,0,2,0,1,2,50,1,2,2,0,1,3,3,1,48,65,73.8,828,215,30,36,83.3,13,18,72.2,5,10,50,0,0,0,0,1,0,0,2,https://fbref.com/en/matches/71a2e596/Roma-Real-Madrid-November-27-2018-Champions-League
11/27/18,Champions League,Roma,Thibaut Courtois,25,be BEL,GK,26-200,90,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,35,46,76.1,0,26,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,35,46,76.1,1038,679,6,6,100,16,16,100,13,23,56.5,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/71a2e596/Roma-Real-Madrid-November-27-2018-Champions-League
12/1/18,La Liga,Valencia,Karim Benzema,9,fr FRA,FW,30-347,90,0,1,0,0,3,0,0,0,0,53,2,1,0.1,0.1,0.2,2,1,31,38,81.6,4,34,5,2,0,2,1,0,2,0,0,0,,0,1,0,1,0,2,1,0,31,38,81.6,471,69,19,25,76,10,10,100,2,3,66.7,1,0.2,0.4,2,2,1,0,4,https://fbref.com/en/matches/3e39abc5/Real-Madrid-Valencia-December-1-2018-La-Liga
12/1/18,La Liga,Valencia,Gareth Bale,11,wls WAL,LW,29-138,62,0,0,0,0,4,2,0,0,0,50,0,0,0.2,0.2,0.1,3,0,35,44,79.5,4,35,6,3,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,35,44,79.5,496,116,23,27,85.2,9,12,75,2,3,66.7,0,0.1,0.1,2,3,2,1,4,https://fbref.com/en/matches/3e39abc5/Real-Madrid-Valencia-December-1-2018-La-Liga
12/1/18,La Liga,Valencia,Marco Asensio,20,es ESP,LW,22-314,28,0,0,0,0,1,0,0,0,0,26,1,0,0.1,0.1,0,0,0,16,18,88.9,2,17,2,3,3,1,0,0,1,0,0,0,,0,0,0,0,0,1,2,0,16,18,88.9,220,50,9,10,90,7,8,87.5,0,0,,0,0,0.1,0,0,1,0,2,https://fbref.com/en/matches/3e39abc5/Real-Madrid-Valencia-December-1-2018-La-Liga
12/1/18,La Liga,Valencia,Lucas Vázquez,17,es ESP,RW,27-153,90,1,0,0,0,2,1,0,0,2,83,4,1,0.2,0.2,0.1,1,0,52,65,80,1,61,3,3,2,4,3,1,1,2,3,4,75,1,1,0,1,2,6,1,0,52,65,80,826,125,34,39,87.2,11,13,84.6,7,11,63.6,0,0.1,0.3,2,2,1,1,1,https://fbref.com/en/matches/3e39abc5/Real-Madrid-Valencia-December-1-2018-La-Liga
12/1/18,La Liga,Valencia,Dani Ceballos,24,es ESP,LM,22-116,79,0,0,0,0,1,0,1,0,1,75,7,3,0,0,0,3,0,60,63,95.2,7,54,3,1,1,7,5,3,4,0,2,3,66.7,1,3,0,3,1,8,0,0,60,63,95.2,956,140,35,38,92.1,22,22,100,3,3,100,0,0,0,0,7,0,0,7,https://fbref.com/en/matches/3e39abc5/Real-Madrid-Valencia-December-1-2018-La-Liga
12/1/18,La Liga,Valencia,Isco,22,es ESP,LM,26-224,11,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,9,9,100,1,9,1,1,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,9,9,100,130,18,6,6,100,3,3,100,0,0,,0,0,0,0,0,1,0,1,https://fbref.com/en/matches/3e39abc5/Real-Madrid-Valencia-December-1-2018-La-Liga
12/1/18,La Liga,Valencia,Marcos Llorente,18,es ESP,CM,23-305,90,0,0,0,0,0,0,0,0,1,92,3,1,0,0,0.1,1,0,79,84,94,3,65,1,2,2,3,2,1,2,0,2,3,66.7,1,1,0,1,1,4,1,0,79,84,94,1728,357,24,26,92.3,38,38,100,17,18,94.4,0,0.1,0.1,1,4,0,0,3,https://fbref.com/en/matches/3e39abc5/Real-Madrid-Valencia-December-1-2018-La-Liga
12/1/18,La Liga,Valencia,Luka Modrić,10,hr CRO,RM,33-083,70,0,0,0,0,1,0,0,0,3,86,0,1,0,0,0.1,5,0,69,81,85.2,9,71,4,3,2,0,0,0,0,0,0,1,0,1,1,0,1,3,3,0,0,69,81,85.2,1410,300,28,30,93.3,30,35,85.7,10,12,83.3,0,0.1,0.2,2,9,2,1,9,https://fbref.com/en/matches/3e39abc5/Real-Madrid-Valencia-December-1-2018-La-Liga
12/1/18,La Liga,Valencia,Federico Valverde,15,uy URU,RM,20-132,20,0,0,0,0,0,0,0,0,0,13,1,1,0,0,0,1,0,7,11,63.6,1,7,2,1,0,1,0,0,1,0,0,0,,0,1,0,1,0,1,0,0,7,11,63.6,91,24,6,9,66.7,0,1,0,1,1,100,0,0,0,0,1,0,0,1,https://fbref.com/en/matches/3e39abc5/Real-Madrid-Valencia-December-1-2018-La-Liga
12/1/18,La Liga,Valencia,Sergio Reguilón,23,es ESP,LB,21-350,90,0,0,0,0,0,0,0,0,3,93,2,0,0,0,0,1,0,69,79,87.3,4,52,5,1,0,2,1,2,0,0,2,3,66.7,1,0,0,0,3,5,2,0,69,79,87.3,1001,315,43,45,95.6,22,25,88,4,7,57.1,0,0,0,1,1,1,0,4,https://fbref.com/en/matches/3e39abc5/Real-Madrid-Valencia-December-1-2018-La-Liga
12/1/18,La Liga,Valencia,Sergio Ramos,4,es ESP,CB,32-246,90,0,0,0,0,0,0,0,0,1,87,1,0,0,0,0,0,0,72,81,88.9,2,44,0,0,0,1,1,0,1,0,1,1,100,0,0,0,0,1,2,3,0,72,81,88.9,1594,636,20,20,100,35,37,94.6,17,23,73.9,0,0,0,0,2,0,0,2,https://fbref.com/en/matches/3e39abc5/Real-Madrid-Valencia-December-1-2018-La-Liga
12/1/18,La Liga,Valencia,Raphaël Varane,5,fr FRA,CB,25-220,90,0,0,0,0,0,0,0,0,1,62,1,1,0,0,0,0,0,54,56,96.4,3,37,1,0,0,1,1,1,0,0,0,0,,0,1,0,1,1,2,3,0,54,56,96.4,1102,322,20,20,100,25,26,96.2,9,10,90,0,0,0,0,3,0,0,3,https://fbref.com/en/matches/3e39abc5/Real-Madrid-Valencia-December-1-2018-La-Liga
12/1/18,La Liga,Valencia,Dani Carvajal,2,es ESP,RB,26-324,90,0,0,0,0,1,0,0,0,0,92,2,5,0,0,0,5,0,71,81,87.7,5,55,5,7,5,2,2,2,0,0,2,2,100,0,5,1,4,0,2,2,0,71,81,87.7,1013,401,46,47,97.9,21,26,80.8,2,3,66.7,0,0,0.1,1,4,0,0,5,https://fbref.com/en/matches/3e39abc5/Real-Madrid-Valencia-December-1-2018-La-Liga
12/1/18,La Liga,Valencia,Thibaut Courtois,25,be BEL,GK,26-204,90,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,27,29,93.1,0,21,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,27,29,93.1,640,245,3,3,100,19,19,100,5,7,71.4,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/3e39abc5/Real-Madrid-Valencia-December-1-2018-La-Liga
12/9/18,La Liga,Huesca,Karim Benzema,9,fr FRA,FW,30-355,90,0,0,0,0,0,0,0,0,1,40,0,0,0,0,0,0,0,23,31,74.2,4,30,2,2,2,0,0,0,0,0,0,2,0,2,0,0,0,1,1,2,0,23,31,74.2,355,102,15,18,83.3,7,8,87.5,1,1,100,0,0,0,0,7,0,0,4,https://fbref.com/en/matches/95a61fe9/Huesca-Real-Madrid-December-9-2018-La-Liga
12/9/18,La Liga,Huesca,Gareth Bale,11,wls WAL,LM,29-146,75,1,0,0,0,4,4,0,0,0,36,0,0,0.4,0.4,0,0,0,16,28,57.1,2,25,5,3,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,16,28,57.1,239,56,11,14,78.6,1,3,33.3,2,4,50,0,0,0,0,2,0,0,2,https://fbref.com/en/matches/95a61fe9/Huesca-Real-Madrid-December-9-2018-La-Liga
12/9/18,La Liga,Huesca,Marco Asensio,20,es ESP,LM,22-322,15,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,5,6,83.3,0,4,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,5,6,83.3,113,15,1,1,100,3,3,100,1,2,50,0,0,0,0,1,0,0,0,https://fbref.com/en/matches/95a61fe9/Huesca-Real-Madrid-December-9-2018-La-Liga
12/9/18,La Liga,Huesca,Dani Ceballos,24,es ESP,CM,22-124,57,0,0,0,0,0,0,1,0,0,33,2,3,0,0,0,0,0,18,26,69.2,3,18,1,0,0,2,1,0,2,0,1,3,33.3,2,3,0,3,0,2,1,0,18,26,69.2,330,77,10,12,83.3,6,10,60,2,2,100,0,0,0,0,3,0,0,3,https://fbref.com/en/matches/95a61fe9/Huesca-Real-Madrid-December-9-2018-La-Liga
12/9/18,La Liga,Huesca,Federico Valverde,15,uy URU,CM,20-140,33,0,0,0,0,0,0,0,0,2,20,0,0,0,0,0,0,0,11,13,84.6,3,10,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,2,0,11,13,84.6,160,66,9,9,100,1,2,50,1,2,50,0,0,0,0,2,0,0,3,https://fbref.com/en/matches/95a61fe9/Huesca-Real-Madrid-December-9-2018-La-Liga
12/9/18,La Liga,Huesca,Luka Modrić,10,hr CRO,CM,33-091,65,0,0,0,0,0,0,0,0,0,38,2,0,0,0,0,0,0,25,32,78.1,5,25,1,4,3,2,1,2,0,0,2,2,100,0,0,0,0,0,2,0,0,25,32,78.1,449,152,11,13,84.6,11,13,84.6,3,6,50,0,0,0,0,2,1,0,5,https://fbref.com/en/matches/95a61fe9/Huesca-Real-Madrid-December-9-2018-La-Liga
